grad,opstina,kvart,kvadratura,broj_soba,spratnost,stanje,grejanje,cena,lift,podrum,terasa
Novi Sad,Gradske lokacije,Avijatičarsko Naselje,98.0,4 sobe,3. sprat,,Podno grejanje,197700.0,,,Da
Novi Sad,Gradske lokacije,Stari Grad,142.0,4 sobe,3. sprat,Renovirano,Centralno grejanje,361000.0,,,Da
Novi Sad,Gradske lokacije,Stari Grad,48.0,2 sobe,2. sprat,,Centralno grejanje,129800.0,,,
Novi Sad,Gradske lokacije,Salajka,58.0,3 sobe,2. sprat,,Grejanje na gas,125500.0,,,Da
Novi Sad,Gradske lokacije,Detelinara,43.0,2.5 soba,3. sprat,Renovirano,Grejanje na struju,85000.0,,,
Novi Sad,Gradske lokacije,Grbavica,29.0,Garsonjera,Visoko prizemlje/3 sprata,,Centralno grejanje,79989.0,,,Da
Novi Sad,Gradske lokacije,Detelinara,43.0,2 sobe,1. sprat,,Centralno grejanje,119580.0,Da,,Da
Novi Sad,Gradske lokacije,Liman,30.0,1 soba,6. sprat,,Centralno grejanje,80400.0,,,Da
Novi Sad,Gradske lokacije,Detelinara,50.0,3 sobe,4. sprat,,Centralno grejanje,118400.0,,,Da
Novi Sad,Gradske lokacije,Stari Grad,37.0,1 soba,2. sprat,,Centralno grejanje,139000.0,Da,,
Novi Sad,Gradske lokacije,Rotkvarija,75.0,3.5 soba,3. sprat,,Centralno grejanje,226600.0,,,Da
Novi Sad,Gradske lokacije,Telep,42.0,2 sobe,Visoko prizemlje,,Grejanje na gas,95100.0,Da,,
Novi Sad,Gradske lokacije,Telep,40.0,1.5 soba,4/4 sprata,,Grejanje na gas,103170.0,Da,,Da
Novi Sad,Gradske lokacije,Petrovaradin,49.0,2 sobe,3/5 spratova,,,102280.0,Da,,Da
Novi Sad,Okolne lokacije,Futog,179.0,5 soba,Prizemlje/2 sprata,,Centralno grejanje,154500.0,,,Da
Novi Sad,Gradske lokacije,Telep,71.0,4 sobe,Prizemlje/2 sprata,,Centralno grejanje,164260.0,,,
Novi Sad,Gradske lokacije,Telep,86.0,4 sobe,1/2 sprata,,Centralno grejanje,177980.0,,,
Novi Sad,Gradske lokacije,Novo Naselje,33.0,1.5 soba,Visoko prizemlje/5 spratova,,Centralno grejanje,85500.0,Da,,
Novi Sad,Gradske lokacije,Stari Grad,74.0,3 sobe,2/5 spratova,,Centralno grejanje,229000.0,Da,,
Novi Sad,Gradske lokacije,Klisa,17.0,Garsonjera,Prizemlje/2 sprata,,Grejanje na gas,35430.0,,,
Novi Sad,Gradske lokacije,Stari Grad,74.0,3 sobe,2/5 spratova,Renovirano,Centralno grejanje,229000.0,,,
Novi Sad,Gradske lokacije,Sajmište,63.0,2.5 soba,2. sprat,,Centralno grejanje,162300.0,Da,,Da
Novi Sad,Gradske lokacije,Stari Grad,66.0,3 sobe,4/5 spratova,,Centralno grejanje,247200.0,,,
Novi Sad,Gradske lokacije,Bulevar Oslobođenja,66.0,3 sobe,4/5 spratova,,Centralno grejanje,247200.0,,,Da
Novi Sad,Gradske lokacije,Novo Naselje,25.0,1 soba,4/4 sprata,,Centralno grejanje,65900.0,Da,,Da
Novi Sad,Gradske lokacije,Grbavica,116.0,4 sobe,5/5 spratova,,Centralno grejanje,206000.0,Da,,Da
Novi Sad,Gradske lokacije,Bulevar Oslobođenja,75.0,3 sobe,Visoko prizemlje/3 sprata,,Podno grejanje,225450.0,Da,,
Novi Sad,Gradske lokacije,Bulevar Oslobođenja,91.0,4 sobe,1/3 sprata,,Podno grejanje,299580.0,Da,,Da
Novi Sad,Gradske lokacije,Bulevar Oslobođenja,91.0,4 sobe,2/3 sprata,,Podno grejanje,299580.0,Da,,Da
Novi Sad,Gradske lokacije,Telep,88.0,3 sobe,1/3 sprata,,,157420.0,,,
Novi Sad,Gradske lokacije,Detelinara,48.0,2 sobe,2. sprat,,Centralno grejanje,104760.0,Da,,Da
Novi Sad,Gradske lokacije,Adamovićevo Naselje,45.0,2 sobe,7/12 spratova,,Centralno grejanje,114000.0,Da,,
Novi Sad,Gradske lokacije,Bulevar Oslobođenja,204.0,6 soba,2/2 sprata,,,824000.0,,,Da
Novi Sad,Gradske lokacije,Grbavica,163.0,5.5 soba,5/5 spratova,,,306999.0,,,Da
Novi Sad,Gradske lokacije,Bulevar Oslobođenja,18.0,Garsonjera,5/6 spratova,,,58700.0,,,
Novi Sad,Gradske lokacije,Bulevar Evrope,29.0,1.5 soba,1/15 spratova,,,82400.0,Da,,Da
Novi Sad,Gradske lokacije,Sajmište,27.0,1.5 soba,6/6 spratova,,Centralno grejanje,79950.0,Da,,
Novi Sad,Gradske lokacije,Rotkvarija,29.0,1.5 soba,1/5 spratova,,Centralno grejanje,84950.0,Da,,Da
Novi Sad,Gradske lokacije,Bulevar Oslobođenja,66.0,3 sobe,4/5 spratova,,Centralno grejanje,247200.0,Da,,Da
Novi Sad,Gradske lokacije,Rotkvarija,29.0,1.5 soba,1/5 spratova,Renovirano,Centralno grejanje,84950.0,Da,,Da
Novi Sad,Gradske lokacije,Bulevar Oslobođenja,73.0,3 sobe,1/8 spratova,,,175100.0,,,
Novi Sad,Gradske lokacije,Bulevar Oslobođenja,75.0,2.5 soba,8/10 spratova,,Centralno grejanje,139050.0,Da,,
Novi Sad,Gradske lokacije,Petrovaradin,60.0,2 sobe,2/3 sprata,,Centralno grejanje,135960.0,,,
Novi Sad,Gradske lokacije,Sajmište,83.0,3 sobe,3/6 spratova,Renovirano,Centralno grejanje,193640.0,,,
Novi Sad,Gradske lokacije,Telep,87.0,4.5 soba,5/5 spratova,,Podno grejanje,174173.0,,,Da
Novi Sad,Gradske lokacije,Adice,48.0,1.5 soba,2/2 sprata,,Grejanje na gas,81830.0,,,Da
Novi Sad,Gradske lokacije,Telep,85.0,4.5 soba,5/5 spratova,,Podno grejanje,192610.0,,,
Novi Sad,Gradske lokacije,Adamovićevo Naselje,65.0,3 sobe,7/7 spratova,,,187500.0,Da,,Da
Novi Sad,Gradske lokacije,Telep,83.0,4 sobe,5/5 spratova,,,181280.0,Da,,Da
Novi Sad,Gradske lokacije,Grbavica,63.0,3 sobe,2/3 sprata,Renovirano,Grejanje na gas,129780.0,,,Da
Novi Sad,Gradske lokacije,Podbara,65.0,2.5 soba,4/4 sprata,,Centralno grejanje,154000.0,,,Da
Novi Sad,Gradske lokacije,Novo Naselje,66.0,2 sobe,6/10 spratova,,Centralno grejanje,136000.0,Da,,
Novi Sad,Gradske lokacije,Novo Naselje,122.0,4 sobe,1/1 sprat,,Centralno grejanje,265000.0,,,Da
Novi Sad,Gradske lokacije,Salajka,71.0,3 sobe,3. sprat,,Centralno grejanje,162200.0,Da,,Da
Novi Sad,Gradske lokacije,Liman,87.0,3.5 soba,7/7 spratova,,Centralno grejanje,230000.0,Da,,Da
Novi Sad,Gradske lokacije,Detelinara,25.0,Garsonjera,1/4 sprata,,Centralno grejanje,70000.0,Da,,Da
Novi Sad,Gradske lokacije,Sajmište,203.0,4 sobe,7/7 spratova,,Centralno grejanje,690000.0,,,Da
Novi Sad,Gradske lokacije,Telep,39.0,1.5 soba,5/5 spratova,,Podno grejanje,92391.0,,,Da
Novi Sad,Gradske lokacije,Bulevar Oslobođenja,66.0,3 sobe,4/5 spratova,,Centralno grejanje,247200.0,Da,,
Novi Sad,Gradske lokacije,Adice,67.0,3.5 soba,Prizemlje/2 sprata,,Grejanje na gas,144200.0,,,
Novi Sad,Gradske lokacije,Liman,87.0,3.5 soba,7/7 spratova,,Centralno grejanje,230000.0,,,Da
Novi Sad,Gradske lokacije,Adice,85.0,3.5 soba,1/3 sprata,,Podno grejanje,118192.0,,,
Novi Sad,Gradske lokacije,Grbavica,93.0,3.5 soba,1/5 spratova,,,267800.0,Da,,Da
Novi Sad,Gradske lokacije,Telep,64.0,3.5 soba,2/3 sprata,,Centralno grejanje,99910.0,,,Da
Novi Sad,Gradske lokacije,Grbavica,51.0,3 sobe,Visoko prizemlje/5 spratova,,Centralno grejanje,95000.0,,,
Novi Sad,Gradske lokacije,Detelinara,58.0,3 sobe,3/5 spratova,,Etažno grejanje,164800.0,Da,,Da
Novi Sad,Gradske lokacije,Petrovaradin,91.0,4 sobe,3/3 sprata,,Podno grejanje,121850.0,,,Da
Novi Sad,Gradske lokacije,Novo Naselje,51.0,2 sobe,2/6 spratova,,Centralno grejanje,100950.0,Da,,Da
Novi Sad,Gradske lokacije,Adice,36.0,2 sobe,2/2 sprata,,,60000.0,,,
Novi Sad,Gradske lokacije,Detelinara,35.0,1.5 soba,3/5 spratova,,,100950.0,Da,,Da
Novi Sad,Gradske lokacije,Novo Naselje,62.0,3 sobe,1/5 spratova,Renovirano,Centralno grejanje,153270.0,,,Da
Novi Sad,Gradske lokacije,Grbavica,155.0,5 soba,3/5 spratova,,Centralno grejanje,415000.0,,,Da
Novi Sad,Gradske lokacije,Grbavica,60.0,2 sobe,2. sprat,,Centralno grejanje,160700.0,Da,,Da
Novi Sad,Gradske lokacije,Grbavica,27.0,Garsonjera,Prizemlje/7 spratova,,,83400.0,,,
Novi Sad,Gradske lokacije,Grbavica,50.0,1.5 soba,1/7 spratova,,,149350.0,,,
Novi Sad,Gradske lokacije,Grbavica,91.0,3.5 soba,5/7 spratova,,,268000.0,,,
Novi Sad,Gradske lokacije,Rotkvarija,43.0,2 sobe,1/6 spratova,,Centralno grejanje,145000.0,,,Da
Novi Sad,Gradske lokacije,Podbara,37.0,1.5 soba,3/4 sprata,,Grejanje na gas,105000.0,,,
Novi Sad,Gradske lokacije,Detelinara,35.0,2 sobe,Prizemlje/5 spratova,Renovirano,Centralno grejanje,91900.0,,,
Novi Sad,Gradske lokacije,Adice,61.0,3 sobe,1/2 sprata,,,94250.0,Da,,Da
Novi Sad,Gradske lokacije,Grbavica,116.0,4 sobe,5/5 spratova,,Centralno grejanje,206000.0,,,Da
Novi Sad,Gradske lokacije,Banatić,31.0,1 soba,6. sprat,,Centralno grejanje,87550.0,Da,,Da
Novi Sad,Gradske lokacije,Stari Grad,88.0,3 sobe,4/5 spratova,,,128750.0,Da,,Da
Novi Sad,Gradske lokacije,Detelinara,65.0,3.5 soba,5/6 spratova,,,132870.0,Da,,Da
Novi Sad,Gradske lokacije,Detelinara,58.0,2.5 soba,Visoko prizemlje/6 spratova,,,128750.0,,,
Novi Sad,Gradske lokacije,Sremska Kamenica,153.0,4 sobe,1/2 sprata,,Grejanje na gas,345050.0,,,
Novi Sad,Gradske lokacije,Podbara,91.0,3 sobe,3/3 sprata,Renovirano,Centralno grejanje,121800.0,,,Da
Novi Sad,Gradske lokacije,Liman,82.0,3 sobe,4/15 spratova,,Centralno grejanje,154900.0,,,
Novi Sad,Gradske lokacije,Avijatičarsko Naselje,59.0,3 sobe,3/3 sprata,,Centralno grejanje,142272.0,Da,,Da
Novi Sad,Gradske lokacije,Podbara,38.0,2 sobe,2/4 sprata,,Centralno grejanje,106764.0,,,
Novi Sad,Gradske lokacije,Podbara,36.0,2 sobe,3/4 sprata,,Centralno grejanje,102760.0,,,
Novi Sad,Gradske lokacije,Podbara,39.0,2 sobe,3/4 sprata,,Centralno grejanje,109480.0,,,
Novi Sad,Gradske lokacije,Avijatičarsko Naselje,107.0,3 sobe,3/3 sprata,,Centralno grejanje,231727.0,Da,,Da
Novi Sad,Gradske lokacije,Avijatičarsko Naselje,52.0,3 sobe,3/3 sprata,,Centralno grejanje,124312.0,Da,,Da
Novi Sad,Gradske lokacije,Podbara,38.0,2 sobe,2/4 sprata,,Centralno grejanje,106600.0,,,
Novi Sad,Gradske lokacije,Podbara,38.0,2 sobe,3/4 sprata,,Centralno grejanje,106764.0,,,
Novi Sad,Gradske lokacije,Podbara,54.0,2 sobe,3/4 sprata,,Centralno grejanje,147000.0,,,
Novi Sad,Gradske lokacije,Avijatičarsko Naselje,59.0,3 sobe,2/3 sprata,,Centralno grejanje,142300.0,Da,,
Novi Sad,Gradske lokacije,Avijatičarsko Naselje,57.0,3 sobe,1/3 sprata,,Centralno grejanje,138456.0,Da,,
Novi Sad,Gradske lokacije,Avijatičarsko Naselje,107.0,4 sobe,3/3 sprata,,Centralno grejanje,231727.0,Da,,Da
Novi Sad,Gradske lokacije,Avijatičarsko Naselje,32.0,2 sobe,Prizemlje/3 sprata,,Centralno grejanje,81300.0,Da,,
Novi Sad,Gradske lokacije,Avijatičarsko Naselje,53.0,3 sobe,Prizemlje/3 sprata,,Centralno grejanje,128376.0,Da,,
Novi Sad,Gradske lokacije,Detelinara,36.0,1.5 soba,Prizemlje/3 sprata,,Grejanje na gas,89000.0,,,Da
Novi Sad,Gradske lokacije,Sajmište,40.0,2 sobe,Prizemlje/4 sprata,,Centralno grejanje,103000.0,,,
Novi Sad,Gradske lokacije,Avijatičarsko Naselje,37.0,2 sobe,1/3 sprata,,Centralno grejanje,94750.0,Da,,
Novi Sad,Gradske lokacije,Sremska Kamenica,39.0,2 sobe,1/4 sprata,,Grejanje na gas,95000.0,,,
Novi Sad,Gradske lokacije,Adamovićevo Naselje,67.0,3 sobe,7/7 spratova,,Centralno grejanje,190970.0,,,Da
Novi Sad,Gradske lokacije,Novo Naselje,27.0,1 soba,2/4 sprata,Renovirano,Centralno grejanje,87550.0,,,
Novi Sad,Gradske lokacije,Grbavica,116.0,4 sobe,5/5 spratova,,,206000.0,,,
Novi Sad,Gradske lokacije,Grbavica,89.0,3 sobe,4/7 spratova,,Centralno grejanje,211000.0,,,
Novi Sad,Gradske lokacije,Novo Naselje,87.0,3 sobe,1/4 sprata,,,169950.0,,,Da
Novi Sad,Gradske lokacije,Grbavica,37.0,1.5 soba,2/5 spratova,,,121540.0,Da,,Da
Novi Sad,Gradske lokacije,Bulevar Evrope,42.0,1.5 soba,3/7 spratova,,Centralno grejanje,160000.0,,,Da
Novi Sad,Gradske lokacije,Sremska Kamenica,160.0,4 sobe,5/5 spratova,,,206000.0,,,Da
Novi Sad,Gradske lokacije,Rotkvarija,48.0,1.5 soba,1. sprat,,Etažno grejanje,108150.0,,,Da
Novi Sad,Gradske lokacije,Bulevar Oslobođenja,46.0,2 sobe,1. sprat,,Centralno grejanje,123600.0,Da,,Da
Novi Sad,Gradske lokacije,Liman,59.0,2 sobe,3/16 spratova,,Centralno grejanje,121540.0,Da,,Da
Novi Sad,Gradske lokacije,Detelinara,44.0,1.5 soba,1/4 sprata,,Centralno grejanje,102000.0,,,Da
Novi Sad,Gradske lokacije,Bulevar Oslobođenja,63.0,3 sobe,9/7 spratova,,Centralno grejanje,154000.0,Da,,
Novi Sad,Gradske lokacije,Telep,44.0,2 sobe,2/2 sprata,,Centralno grejanje,82400.0,,,Da
Novi Sad,Gradske lokacije,Grbavica,91.0,3 sobe,2/4 sprata,,Centralno grejanje,168720.0,,,Da
Novi Sad,Gradske lokacije,Stari Grad,59.0,1 soba,Prizemlje,,Centralno grejanje,191580.0,,,Da
Novi Sad,Gradske lokacije,Grbavica,32.0,1 soba,2/4 sprata,,Centralno grejanje,113300.0,Da,,Da
Novi Sad,Gradske lokacije,Stari Grad,101.0,5.5 soba,1/3 sprata,,Centralno grejanje,190550.0,,,Da
Novi Sad,Gradske lokacije,Liman,74.0,3 sobe,8. sprat,,Centralno grejanje,226600.0,Da,,Da
Novi Sad,Gradske lokacije,Stari Grad,50.0,2 sobe,4/5 spratova,,Centralno grejanje,150000.0,Da,,
Novi Sad,Gradske lokacije,Stari Grad,224.0,5 soba,3. sprat,,Centralno grejanje,875500.0,,,Da
Novi Sad,Gradske lokacije,Stari Grad,79.0,3 sobe,2/5 spratova,,Centralno grejanje,233300.0,Da,,Da
Novi Sad,Gradske lokacije,Novo Naselje,93.0,4 sobe,5/5 spratova,,Centralno grejanje,174900.0,Da,,
Novi Sad,Gradske lokacije,Bulevar Evrope,53.0,1.5 soba,4/4 sprata,,Grejanje na gas,80000.0,,,
Novi Sad,Gradske lokacije,Liman,107.0,3 sobe,3. sprat,,Centralno grejanje,236950.0,Da,,Da
Novi Sad,Gradske lokacije,Podbara,73.0,3 sobe,2. sprat,,Centralno grejanje,195450.0,Da,,Da
Novi Sad,Gradske lokacije,Avijatičarsko Naselje,43.0,1.5 soba,Visoko prizemlje,,Centralno grejanje,80000.0,,,
Novi Sad,Gradske lokacije,Rotkvarija,37.0,1.5 soba,Visoko prizemlje/6 spratova,,Centralno grejanje,92700.0,Da,,Da
Novi Sad,Gradske lokacije,Bulevar Oslobođenja,49.0,1.5 soba,7/10 spratova,,Centralno grejanje,95280.0,Da,,Da
Novi Sad,Gradske lokacije,Novo Naselje,54.0,2 sobe,3. sprat,,Centralno grejanje,105000.0,Da,,Da
Novi Sad,Gradske lokacije,Podbara,39.0,2 sobe,Prizemlje/4 sprata,,Centralno grejanje,56650.0,,,
Novi Sad,Gradske lokacije,Salajka,99.0,4 sobe,1. sprat,,Grejanje na gas,226600.0,,,Da
Novi Sad,Gradske lokacije,Telep,48.0,2 sobe,2. sprat,,Grejanje na gas,113710.0,Da,,Da
Novi Sad,Gradske lokacije,Grbavica,28.0,1 soba,Visoko prizemlje,,Centralno grejanje,77760.0,,,
Novi Sad,Gradske lokacije,Sajmište,28.0,1 soba,2. sprat,,Centralno grejanje,80500.0,Da,,
Novi Sad,Gradske lokacije,Sajmište,28.0,1 soba,2. sprat,,Centralno grejanje,80840.0,Da,,
Novi Sad,Gradske lokacije,Sajmište,31.0,1 soba,2. sprat,,Centralno grejanje,87130.0,Da,,
Novi Sad,Gradske lokacije,Banatić,54.0,2 sobe,Visoko prizemlje,,Centralno grejanje,100120.0,,,Da
Novi Sad,Gradske lokacije,Telep,36.0,1.5 soba,Visoko prizemlje,,Centralno grejanje,85500.0,,,Da
Novi Sad,Gradske lokacije,Telep,63.0,2.5 soba,2. sprat,,Grejanje na gas,194670.0,,,Da
Novi Sad,Gradske lokacije,Klisa,93.0,4 sobe,2. sprat,,Grejanje na gas,146260.0,,,Da
Novi Sad,Gradske lokacije,Rotkvarija,56.0,2.5 soba,5. sprat,,Centralno grejanje,118450.0,Da,,Da
Novi Sad,Gradske lokacije,Detelinara,72.0,3 sobe,3/5 spratova,,Centralno grejanje,162740.0,Da,,Da
Novi Sad,Gradske lokacije,Podbara,57.0,3 sobe,2. sprat,,Centralno grejanje,135445.0,Da,,
Novi Sad,Gradske lokacije,Salajka,101.0,4 sobe,2. sprat,,Grejanje na gas,280881.0,Da,,Da
Novi Sad,Gradske lokacije,Detelinara,50.0,2 sobe,3. sprat,,Centralno grejanje,107120.0,Da,,Da
Novi Sad,Gradske lokacije,Adice,29.0,Garsonjera,Prizemlje,,Centralno grejanje,44805.0,,,
Novi Sad,Gradske lokacije,Adice,29.0,Garsonjera,Prizemlje,,,44805.0,,,
Novi Sad,Gradske lokacije,Detelinara,65.0,3 sobe,1. sprat,,Centralno grejanje,154500.0,Da,,Da
Novi Sad,Gradske lokacije,Petrovaradin,46.0,2 sobe,3/5 spratova,,Grejanje na gas,97850.0,Da,,Da
Novi Sad,Gradske lokacije,Sajmište,31.0,1 soba,Prizemlje,,Centralno grejanje,66950.0,,,
Novi Sad,Gradske lokacije,Telep,15.0,Garsonjera,Nisko prizemlje,,,31000.0,,,Da
Novi Sad,Gradske lokacije,Podbara,32.0,Garsonjera,3. sprat,,Centralno grejanje,77500.0,Da,,Da
Novi Sad,Gradske lokacije,Novo Naselje,80.0,3 sobe,1. sprat,,Centralno grejanje,147290.0,Da,,Da
Novi Sad,Gradske lokacije,Rotkvarija,30.0,Garsonjera,Visoko prizemlje,,Centralno grejanje,83430.0,,,
Novi Sad,Gradske lokacije,Grbavica,91.0,3 sobe,1. sprat,,,203900.0,,,Da
Novi Sad,Gradske lokacije,Grbavica,111.0,3 sobe,3/4 sprata,,Centralno grejanje,206000.0,,,Da
Novi Sad,Gradske lokacije,Veternik,67.0,3.5 soba,3/3 sprata,,,108000.0,,,Da
Novi Sad,Gradske lokacije,Bulevar Evrope,111.0,4 sobe,4/7 spratova,,Centralno grejanje,277070.0,Da,,Da
Novi Sad,Gradske lokacije,Novo Naselje,78.0,3.5 soba,4. sprat,,Centralno grejanje,190000.0,Da,,Da
Novi Sad,Gradske lokacije,Bulevar Oslobođenja,62.0,2.5 soba,5/11 spratova,,Centralno grejanje,143170.0,Da,,Da
Novi Sad,Gradske lokacije,Stari Grad,151.0,5 soba,3. sprat,,Centralno grejanje,216300.0,,,Da
Novi Sad,Gradske lokacije,Detelinara,85.0,4 sobe,5/5 spratova,,Centralno grejanje,120000.0,,,Da
Novi Sad,Gradske lokacije,Bulevar Oslobođenja,49.0,2 sobe,3. sprat,,Centralno grejanje,128750.0,Da,,Da
Novi Sad,Gradske lokacije,Podbara,51.0,2 sobe,Prizemlje,,Centralno grejanje,128750.0,,,
Novi Sad,Gradske lokacije,Adice,37.0,1.5 soba,Visoko prizemlje/2 sprata,,Centralno grejanje,65900.0,,,Da
Novi Sad,Gradske lokacije,Sajmište,52.0,2.5 soba,3/5 spratova,,Centralno grejanje,139050.0,Da,,Da
Novi Sad,Gradske lokacije,Detelinara,99.0,3 sobe,3. sprat,,Centralno grejanje,309000.0,,,Da
Novi Sad,Gradske lokacije,Adice,76.0,3 sobe,2/2 sprata,,Centralno grejanje,156560.0,,,Da
Novi Sad,Gradske lokacije,Detelinara,25.0,Garsonjera,4/5 spratova,,Centralno grejanje,70550.0,,,Da
Novi Sad,Gradske lokacije,Rotkvarija,181.0,5 soba,3/3 sprata,,Centralno grejanje,370800.0,,,Da
Novi Sad,Gradske lokacije,Podbara,36.0,1.5 soba,Visoko prizemlje,,Centralno grejanje,103000.0,,,Da
Novi Sad,Gradske lokacije,Telep,75.0,3 sobe,3/3 sprata,,Centralno grejanje,133900.0,,,Da
Novi Sad,Gradske lokacije,Stari Grad,61.0,2 sobe,1. sprat,,Centralno grejanje,152440.0,,,Da
Novi Sad,Gradske lokacije,Novo Naselje,61.0,3 sobe,5/5 spratova,,Centralno grejanje,139000.0,Da,,Da
Novi Sad,Gradske lokacije,Novo Naselje,64.0,2 sobe,2/4 sprata,,Centralno grejanje,139050.0,Da,,Da
Novi Sad,Gradske lokacije,Veternik,22.0,Garsonjera,Prizemlje,,,35000.0,,,
Novi Sad,Gradske lokacije,Detelinara,96.0,4 sobe,5. sprat,,Centralno grejanje,144200.0,,,Da
Novi Sad,Gradske lokacije,Telep,57.0,2.5 soba,3/3 sprata,,,133050.0,,,Da
Novi Sad,Gradske lokacije,Stari Grad,73.0,3 sobe,4/4 sprata,,Centralno grejanje,133900.0,,,
Novi Sad,Gradske lokacije,Liman,60.0,2 sobe,25. sprat,,Centralno grejanje,154500.0,Da,,Da
Novi Sad,Gradske lokacije,Telep,35.0,2 sobe,2/3 sprata,,,86550.0,,,Da
Novi Sad,Gradske lokacije,Telep,66.0,2.5 soba,2. sprat,,Centralno grejanje,149556.0,Da,,Da
Novi Sad,Gradske lokacije,Sajmište,32.0,1.5 soba,2/2 sprata,,Centralno grejanje,69220.0,Da,,Da
Novi Sad,Gradske lokacije,Stari Grad,74.0,3 sobe,1. sprat,,Centralno grejanje,190550.0,Da,,Da
Novi Sad,Gradske lokacije,Detelinara,75.0,3 sobe,6. sprat,,Centralno grejanje,157590.0,Da,,Da
Novi Sad,Gradske lokacije,Bulevar Evrope,63.0,3 sobe,1. sprat,,Etažno grejanje,133900.0,,,Da
Novi Sad,Gradske lokacije,Bulevar Oslobođenja,37.0,1.5 soba,7/9 spratova,,Centralno grejanje,119480.0,Da,,
Novi Sad,Gradske lokacije,Bulevar Oslobođenja,87.0,4 sobe,1. sprat,,Centralno grejanje,185400.0,Da,,Da
Novi Sad,Gradske lokacije,Stari Grad,104.0,4.5 soba,4. sprat,,Centralno grejanje,278512.0,,,Da
Novi Sad,Gradske lokacije,Stari Grad,70.0,3 sobe,4/5 spratova,,Centralno grejanje,190550.0,Da,,Da
Novi Sad,Gradske lokacije,Grbavica,54.0,2 sobe,1. sprat,,Centralno grejanje,166900.0,Da,,Da
Novi Sad,Gradske lokacije,Stari Grad,72.0,3 sobe,5. sprat,,Centralno grejanje,247200.0,Da,,Da
Novi Sad,Gradske lokacije,Stari Grad,118.0,4 sobe,2/4 sprata,,Centralno grejanje,291490.0,,,Da
Novi Sad,Gradske lokacije,Adice,72.0,3 sobe,2. sprat,,Centralno grejanje,122370.0,,,Da
Novi Sad,Gradske lokacije,Adice,93.0,4 sobe,1/2 sprata,,Centralno grejanje,158054.0,Da,,Da
Novi Sad,Gradske lokacije,Adice,80.0,4 sobe,1/2 sprata,,Centralno grejanje,135960.0,,,Da
Novi Sad,Gradske lokacije,Adice,67.0,3 sobe,Visoko prizemlje,,Centralno grejanje,113867.0,,,Da
Novi Sad,Gradske lokacije,Petrovaradin,47.0,2 sobe,Visoko prizemlje,,Centralno grejanje,86550.0,,,Da
Novi Sad,Gradske lokacije,Stari Grad,71.0,3 sobe,Visoko prizemlje,,Centralno grejanje,185400.0,,,
Novi Sad,Gradske lokacije,Stari Grad,79.0,3 sobe,1. sprat,,,187150.0,,,
Novi Sad,Gradske lokacije,Bulevar Evrope,115.0,4 sobe,7. sprat,,Centralno grejanje,262650.0,,,Da
Novi Sad,Gradske lokacije,Bulevar Oslobođenja,30.0,Garsonjera,Suteren/6 spratova,,Centralno grejanje,50470.0,,,
Novi Sad,Gradske lokacije,Petrovaradin,80.0,3 sobe,1/1 sprat,,Grejanje na gas,131840.0,,,Da
Novi Sad,Gradske lokacije,Telep,96.0,4 sobe,Prizemlje,,Grejanje na gas,133550.0,,,Da
Novi Sad,Gradske lokacije,Liman,101.0,4 sobe,1/7 spratova,,Centralno grejanje,278100.0,Da,,Da
Novi Sad,Gradske lokacije,Stari Grad,38.0,1 soba,4/4 sprata,,Centralno grejanje,89610.0,,,Da
Novi Sad,Gradske lokacije,Bulevar Oslobođenja,68.0,3 sobe,1/5 spratova,,Centralno grejanje,165350.0,,,Da
Novi Sad,Gradske lokacije,Banatić,50.0,2 sobe,4/5 spratova,,Centralno grejanje,103000.0,Da,,Da
Novi Sad,Gradske lokacije,Stari Grad,122.0,4 sobe,1/3 sprata,,Centralno grejanje,414575.0,,,Da
Novi Sad,Gradske lokacije,Sajmište,65.0,3 sobe,4. sprat,,Centralno grejanje,167380.0,,,Da
Novi Sad,Gradske lokacije,Novo Naselje,32.0,1 soba,3. sprat,,Centralno grejanje,61800.0,,,
Novi Sad,Gradske lokacije,Detelinara,85.0,4 sobe,3/3 sprata,,Grejanje na gas,140080.0,,,
Novi Sad,Gradske lokacije,Rotkvarija,93.0,4 sobe,5/5 spratova,,Centralno grejanje,169950.0,,,
Novi Sad,Gradske lokacije,Liman,57.0,2.5 soba,Visoko prizemlje/12 spratova,,Centralno grejanje,113300.0,Da,,Da
Novi Sad,Gradske lokacije,Sajmište,98.0,4.5 soba,3/4 sprata,,Centralno grejanje,154500.0,,,Da
Novi Sad,Gradske lokacije,Telep,87.0,3 sobe,2/3 sprata,,Grejanje na gas,179220.0,,,Da
Novi Sad,Gradske lokacije,Grbavica,115.0,4 sobe,4. sprat,,Centralno grejanje,229690.0,Da,,Da
Novi Sad,Gradske lokacije,Stari Grad,72.0,3 sobe,1/3 sprata,,,185400.0,,,Da
Novi Sad,Gradske lokacije,Grbavica,38.0,1.5 soba,Visoko prizemlje/4 sprata,,Centralno grejanje,92700.0,,,Da
Novi Sad,Gradske lokacije,Detelinara,58.0,3 sobe,4/6 spratova,,,154500.0,Da,,Da
Novi Sad,Gradske lokacije,Stari Grad,59.0,2.5 soba,Prizemlje/4 sprata,,,123600.0,,,
Novi Sad,Gradske lokacije,Telep,56.0,3 sobe,2/5 spratova,,,179070.0,Da,,Da
Novi Sad,Gradske lokacije,Bulevar Oslobođenja,84.0,3.5 soba,4/5 spratova,,,213210.0,Da,,Da
