grad,opstina,kvart,kvadratura,broj_soba,spratnost,stanje,grejanje,cena,lift,podrum,terasa
Beograd,Rakovica opština,Vidikovac,82,3 sobe,10/14 spratova,,Centralno grejanje,149900,Da,,Da
Beograd,Savski Venac,Beograd na vodi,89,3 sobe,1/8 spratova,,Centralno grejanje,296888,,,Da
Beograd,Rakovica opština,Labudovo Brdo,50,2 sobe,8/10 spratova,Renovirano,Centralno grejanje,97000,,,Da
Beograd,Čukarica opština,Čukarica,58,2 sobe,1/6 spratova,,Centralno grejanje,90000,Da,,
Beograd,Palilula opština,Palilula,66,2 sobe,Prizemlje/6 spratova,,Centralno grejanje,227000,,,
Beograd,Čukarica opština,Čukarica,53,3 sobe,6/6 spratova,,Etažno grejanje,123500,,,
Beograd,Zvezdara opština,Lion,59,2.5 soba,2/7 spratova,,Etažno grejanje,184000,,,Da
Beograd,Čukarica opština,Čukarica,98,3.5 soba,4/6 spratova,,Etažno grejanje,310000,,,Da
Beograd,Zvezdara opština,Mirijevo,33,1.5 soba,4/4 sprata,,,63500,Da,,
Beograd,Čukarica opština,Čukarica,54,1.5 soba,Prizemlje/3 sprata,,Etažno grejanje,78000,,,
Beograd,Voždovac opština,Kumodraž,80,4 sobe,1/5 spratova,,Etažno grejanje,138000,,,Da
Beograd,Zemun opština,Zemun,29,1 soba,Nisko prizemlje/3 sprata,,Etažno grejanje,58000,,,
Beograd,Čukarica opština,Čukarica,70,3 sobe,3/4 sprata,,,120000,,,Da
Beograd,Voždovac opština,Voždovac,94,3.5 soba,4/4 sprata,,Centralno grejanje,165000,,,Da
Beograd,Vračar,Kalenić,34,1.5 soba,Suteren/4 sprata,Renovirano,,69000,,,
Beograd,Voždovac opština,Voždovac,52,2.5 soba,3/4 sprata,,Centralno grejanje,120000,,,
Beograd,Vračar,Crveni Krst Vračar,100,4 sobe,Prizemlje/4 sprata,,Centralno grejanje,295000,Da,,Da
Beograd,Vračar,Neimar,105,3 sobe,3/6 spratova,,Centralno grejanje,350000,,,Da
Beograd,Zvezdara opština,Mirijevo,60,2 sobe,2/8 spratova,Renovirano,Centralno grejanje,127500,Da,,
Beograd,Palilula opština,Botanička Bašta,61,2 sobe,Nisko prizemlje/2 sprata,,Grejanje na struju,160000,,,
Beograd,Zemun opština,Zemun,66,3 sobe,1/2 sprata,,Etažno grejanje,119990,,,
Beograd,Voždovac opština,Voždovac,40,1.5 soba,Prizemlje/4 sprata,,Grejanje na struju,79000,,,Da
Beograd,,,84,3.5 soba,1/1 sprat,,Etažno grejanje,375000,,,Da
Beograd,Rakovica opština,Vidikovac,130,5 soba,7/8 spratova,,Centralno grejanje,220000,Da,,Da
Beograd,Zvezdara opština,Mirijevo,39,2 sobe,Suteren/5 spratova,Renovirano,Etažno grejanje,73000,,,Da
Beograd,Voždovac opština,Banjica,54,2 sobe,3/3 sprata,,,129900,,,Da
Beograd,Savski Venac,Dedinje,64,3 sobe,Prizemlje/5 spratova,,Centralno grejanje,281644,,,Da
Beograd,Zemun opština,Zemun,55,2.5 soba,1/2 sprata,Renovirano,Etažno grejanje,165000,,,Da
Beograd,Voždovac opština,Voždovac,61,2 sobe,3/4 sprata,,Centralno grejanje,120000,,,
Beograd,Zvezdara opština,Mirijevo,69,3 sobe,1/4 sprata,,Etažno grejanje,125000,Da,,Da
Beograd,Zemun opština,Zemun,140,4 sobe,2/3 sprata,,Grejanje na gas,395000,,,Da
Beograd,Voždovac opština,Voždovac,75,3 sobe,2/4 sprata,,Centralno grejanje,175000,,,Da
Beograd,Zemun opština,Zemun,70,3 sobe,1/2 sprata,,Etažno grejanje,177800,,,Da
Beograd,Zvezdara opština,Vukov Spomenik,26,1 soba,Suteren/4 sprata,,Etažno grejanje,81000,,,
Beograd,Zvezdara opština,Mirijevo,100,5 soba,2/2 sprata,Renovirano,,160000,,,
Beograd,Zemun opština,Zemun,49,2.5 soba,2/2 sprata,,Etažno grejanje,158000,,,
Beograd,Grocka opština,Kaluđerica,98,4 sobe,Prizemlje/2 sprata,,,108000,,,Da
Beograd,Zemun opština,Zemun,39,1 soba,1/9 spratova,,Centralno grejanje,104999,Da,,
Beograd,Zvezdara opština,Mirijevo,66,3 sobe,1/4 sprata,,Etažno grejanje,137940,Da,,Da
Beograd,Voždovac opština,Voždovac,122,4 sobe,1/6 spratova,,Centralno grejanje,320000,,,Da
Beograd,Vračar,Kalenić,58,3 sobe,4/4 sprata,Renovirano,Etažno grejanje,204000,,,
Beograd,Čukarica opština,Čukarica,39,1.5 soba,5/5 spratova,,Centralno grejanje,96000,,,Da
Beograd,Savski Venac,Klinički Centar,100,3 sobe,1/5 spratova,,Etažno grejanje,325000,Da,,Da
Beograd,Zemun opština,Zemun,55,2.5 soba,Suteren/3 sprata,,Etažno grejanje,112000,Da,,
Beograd,Vračar,Kalenić,34,2 sobe,Prizemlje,,,102000,,,
Beograd,Stari Grad opština,Beograd centar,101,3 sobe,3/5 spratova,,Centralno grejanje,303000,,,
Beograd,Voždovac opština,Lekino Brdo,23,Garsonjera,Prizemlje,,,64000,,,
Beograd,Zemun opština,Zemun,62,2 sobe,Visoko prizemlje/2 sprata,Renovirano,,95000,,,Da
Beograd,Zvezdara opština,Mirijevo,72,3 sobe,Prizemlje/6 spratova,,Centralno grejanje,135000,Da,,
Beograd,Voždovac opština,Lekino Brdo,49,1.5 soba,1/4 sprata,,Centralno grejanje,187000,,,Da
Beograd,Zvezdara opština,Mirijevo,45,1.5 soba,Prizemlje/2 sprata,Renovirano,Etažno grejanje,75000,,,
Beograd,Palilula opština,Karaburma,90,2.5 soba,5/5 spratova,Renovirano,Etažno grejanje,130000,,,Da
Beograd,Palilula opština,Karaburma,83,2.5 soba,Visoko prizemlje/4 sprata,Renovirano,Grejanje na gas,120000,,,
Beograd,Palilula opština,Višnjička Banja,67,3 sobe,2/6 spratova,,Centralno grejanje,145000,,,Da
Beograd,Palilula opština,Karaburma,56,3.5 soba,4/4 sprata,,,111000,,,Da
Beograd,Palilula opština,Karaburma,39,1.5 soba,5/5 spratova,,,68000,,,Da
Beograd,Palilula opština,Karaburma,34,2 sobe,2/2 sprata,,Centralno grejanje,95000,,,
Beograd,Palilula opština,Višnjička Banja,44,2 sobe,Visoko prizemlje/1 sprat,,Etažno grejanje,65000,,,Da
Beograd,Palilula opština,Višnjička Banja,80,4 sobe,Prizemlje/4 sprata,,Centralno grejanje,110000,,,Da
Beograd,Palilula opština,Borča,80,3.5 soba,4/4 sprata,,Centralno grejanje,112000,,,
Beograd,Palilula opština,Botanička Bašta,61,2 sobe,Suteren/2 sprata,Renovirano,Grejanje na struju,160000,,,
Beograd,Palilula opština,Botanička Bašta,37,1.5 soba,Suteren/2 sprata,,Grejanje na struju,81500,,,
Beograd,Palilula opština,Karaburma,30,1 soba,3/3 sprata,,,71500,,,
Beograd,Rakovica opština,Labudovo Brdo,49,2.5 soba,8/9 spratova,,,125000,Da,,Da
Beograd,Savski Venac,Beograd na vodi,80,3 sobe,4/16 spratova,,Centralno grejanje,368000,Da,,
Beograd,Palilula opština,Karaburma,44,2 sobe,4/5 spratova,Renovirano,,110000,,,
Beograd,Palilula opština,Karaburma,57,2.5 soba,5/5 spratova,Renovirano,,135000,,,Da
Beograd,Zvezdara opština,Mirijevo,150,3 sobe,2/2 sprata,,Centralno grejanje,225000,,,Da
Beograd,Zvezdara opština,Mirijevo,89,4 sobe,1/1 sprat,,Centralno grejanje,152000,,,Da
Beograd,Zvezdara opština,Mirijevo,84,3 sobe,1/4 sprata,,Etažno grejanje,167460,Da,,Da
Beograd,Zvezdara opština,Mirijevo,102,5 soba,Visoko prizemlje/4 sprata,,Etažno grejanje,205180,Da,,Da
Beograd,Zvezdara opština,Mirijevo,66,3 sobe,1/3 sprata,,Etažno grejanje,120000,,,Da
Beograd,Zvezdara opština,Mirijevo,75,3 sobe,3/3 sprata,,Etažno grejanje,144840,,,Da
Beograd,Zvezdara opština,Mirijevo,117,4 sobe,2/2 sprata,Renovirano,Etažno grejanje,225000,,,Da
Beograd,Zvezdara opština,Mirijevo,52,2.5 soba,Prizemlje/5 spratova,,Etažno grejanje,97000,Da,,
Beograd,Zvezdara opština,Mirijevo,61,3 sobe,3/4 sprata,,Etažno grejanje,142500,Da,,Da
Beograd,Zvezdara opština,Mirijevo,100,3.5 soba,Visoko prizemlje/4 sprata,Renovirano,,160000,,,
Beograd,Zvezdara opština,Mirijevo,63,2.5 soba,2/2 sprata,,,115000,,,Da
Beograd,Zvezdara opština,Mirijevo,72,2.5 soba,4/5 spratova,,Centralno grejanje,142000,Da,,Da
Beograd,Zvezdara opština,Mirijevo,40,2 sobe,4/6 spratova,,,95000,Da,,Da
Beograd,Novi Beograd,Bežanijska kosa,49,1.5 soba,4/6 spratova,,Centralno grejanje,119900,Da,,Da
Beograd,Rakovica opština,Vidikovac,100,3 sobe,3/3 sprata,,Centralno grejanje,189000,,,Da
Beograd,Novi Beograd,Paviljoni,64,2 sobe,5/6 spratova,,,122000,,,Da
Beograd,Rakovica opština,Vidikovac,100,2.5 soba,3/4 sprata,,Centralno grejanje,189000,,,Da
Beograd,Voždovac opština,Braće Jerković,43,2 sobe,4/4 sprata,,Grejanje na struju,96000,,,
Beograd,Savski Venac,Dedinje,61,2 sobe,8/10 spratova,,Centralno grejanje,215000,Da,,
Beograd,Savski Venac,Klinički Centar,100,3 sobe,1/5 spratova,,Etažno grejanje,325000,Da,,Da
Beograd,Palilula opština,Profesorska Kolonija,56,2.5 soba,Visoko prizemlje/3 sprata,,Centralno grejanje,180000,,,Da
Beograd,Mladenovac opština,Mladenovac centar,80,4 sobe,4/4 sprata,,Grejanje na gas,95000,,,
Beograd,Savski Venac,Centar,77,2.5 soba,5/6 spratova,,Centralno grejanje,280000,,,Da
Beograd,Voždovac opština,Braće Jerković,88,4 sobe,1/1 sprat,,Grejanje na gas,160000,,,Da
Beograd,Voždovac opština,Voždovac,82,3.5 soba,1/3 sprata,,Etažno grejanje,226132,Da,,
Beograd,Voždovac opština,Voždovac,44,1.5 soba,1/3 sprata,,Etažno grejanje,134070,Da,,
Beograd,Vračar,Kalenić,72,2 sobe,1/4 sprata,,Etažno grejanje,360000,,,
Beograd,Voždovac opština,Voždovac,99,3.5 soba,5/6 spratova,,Centralno grejanje,254592,Da,,
Beograd,Vračar,Kalenić,90,2 sobe,6/6 spratova,,Centralno grejanje,500000,,,Da
Beograd,Čukarica opština,Čukarica,47,1.5 soba,Prizemlje/5 spratova,,Grejanje na gas,117500,,,Da
Beograd,Čukarica opština,Čukarica,98,4 sobe,Prizemlje/5 spratova,,,196000,Da,,Da
Beograd,Zvezdara opština,Mirijevo,37,1.5 soba,Nisko prizemlje/4 sprata,Renovirano,Etažno grejanje,71500,,,Da
Beograd,Zvezdara opština,Mirijevo,79,3 sobe,Visoko prizemlje/5 spratova,Renovirano,Centralno grejanje,139000,,,
Beograd,Vračar,Kalenić,75,3 sobe,4/6 spratova,,Centralno grejanje,270000,Da,,Da
Beograd,Zvezdara opština,Mirijevo,80,2.5 soba,4/5 spratova,,Centralno grejanje,142000,Da,,Da
Beograd,Voždovac opština,Autokomanda,61,2 sobe,Prizemlje/4 sprata,,Grejanje na gas,166698,,,
Beograd,Voždovac opština,Autokomanda,72,2.5 soba,Nisko prizemlje/4 sprata,,Grejanje na gas,195561,Da,,
Beograd,Zvezdara opština,Mirijevo,42,1.5 soba,3/4 sprata,,Centralno grejanje,90000,,,Da
Beograd,Zvezdara opština,Mirijevo,54,1.5 soba,Prizemlje/4 sprata,,Centralno grejanje,105000,,,
Beograd,Zvezdara opština,Mirijevo,72,2.5 soba,Nisko prizemlje/6 spratova,,Centralno grejanje,135000,,,
Beograd,Savski Venac,Klinički Centar,100,3 sobe,1/5 spratova,,Etažno grejanje,325000,Da,,Da
Beograd,Zvezdara opština,Učiteljsko Naselje,36,1.5 soba,3/4 sprata,,Centralno grejanje,125000,Da,,Da
Beograd,Zvezdara opština,Mirijevo,45,1.5 soba,Nisko prizemlje/4 sprata,,Etažno grejanje,87000,,,Da
Beograd,Zvezdara opština,Mirijevo,42,1.5 soba,3/4 sprata,,Centralno grejanje,90000,,,Da
Beograd,Stari Grad opština,Beograd centar,102,4 sobe,4/5 spratova,,Grejanje na struju,400000,,,Da
Beograd,Savski Venac,Dedinje,120,3 sobe,1/2 sprata,,Grejanje na gas,419900,,,Da
Beograd,Voždovac opština,Medaković,45,2 sobe,Nisko prizemlje/2 sprata,Renovirano,Grejanje na struju,82000,,,Da
Beograd,Vračar,Krunski Venac,53,2 sobe,2/5 spratova,,Etažno grejanje,275000,Da,,Da
Beograd,Stari Grad opština,Terazije,62,2 sobe,5/5 spratova,,Centralno grejanje,276000,Da,,
Beograd,Rakovica opština,Petlovo Brdo,150,5 soba,2/2 sprata,,Etažno grejanje,225000,,,Da
Beograd,Vračar,Neimar,118,4 sobe,4/8 spratova,,Centralno grejanje,435000,,,Da
Beograd,Voždovac opština,Šumice,47,2.5 soba,5/8 spratova,,Centralno grejanje,136000,Da,,
Beograd,Novi Beograd,Blok 37,69,3 sobe,4/4 sprata,,Centralno grejanje,153000,,,Da
Beograd,Čukarica opština,Čukarica,64,2.5 soba,1/2 sprata,,Grejanje na gas,119000,,,Da
Beograd,Vračar,Kalenić,112,4 sobe,4/8 spratova,,,600000,,,
Beograd,Mladenovac opština,Mladenovac centar,42,2 sobe,Visoko prizemlje/4 sprata,,Etažno grejanje,57888,Da,,Da
Beograd,Voždovac opština,Trošarina,149,3 sobe,6/8 spratova,,,390000,,,
Beograd,Vračar,Južni Bulevar,150,4 sobe,3/3 sprata,,Centralno grejanje,1070000,,,Da
Beograd,Mladenovac opština,Mladenovac centar,46,2 sobe,Visoko prizemlje/3 sprata,,Grejanje na gas,66000,,,
Beograd,Palilula opština,Palilula,20,1 soba,Prizemlje/2 sprata,Renovirano,,55000,,,
Beograd,Vračar,Crveni Krst Vračar,176,5 soba,7/7 spratova,,Centralno grejanje,548700,,,Da
Beograd,Voždovac opština,Lekino Brdo,61,2.5 soba,1/3 sprata,,Podno grejanje,217690,,,
Beograd,Vračar,Slavija,122,4 sobe,1/6 spratova,Renovirano,Etažno grejanje,470000,Da,,
Beograd,Novi Beograd,Blok 37,61,2 sobe,1/8 spratova,,Centralno grejanje,149950,,,
Beograd,Vračar,Crveni Krst Vračar,92,4 sobe,4/7 spratova,,Centralno grejanje,288300,,,Da
Beograd,Mladenovac opština,Mladenovac centar,28,Garsonjera,1/4 sprata,,Etažno grejanje,39592,Da,,Da
Beograd,Zvezdara opština,Zvezdara,162,6 soba,3/3 sprata,Renovirano,Etažno grejanje,456000,,,Da
Beograd,Mladenovac opština,Mladenovac centar,69,3 sobe,4/4 sprata,,,65000,,,
Beograd,Vračar,Neimar,176,5 soba,3/8 spratova,,Centralno grejanje,812360,,,Da
Beograd,Vračar,Neimar,201,4 sobe,7/8 spratova,,,928234,,,Da
Beograd,Mladenovac opština,Mladenovac centar,65,3 sobe,Visoko prizemlje/4 sprata,,Grejanje na gas,85085,Da,,Da
Beograd,Voždovac opština,Vojvode Stepe,55,3 sobe,Visoko prizemlje/2 sprata,Renovirano,,145000,,,
Beograd,Mladenovac opština,Mladenovac centar,86,4 sobe,2/4 sprata,,Grejanje na gas,112437,Da,,
Beograd,Mladenovac opština,Mladenovac centar,42,2 sobe,3/4 sprata,,Etažno grejanje,57443,Da,,Da
Beograd,Voždovac opština,Lekino Brdo,71,3 sobe,2/3 sprata,,Podno grejanje,250800,,,
Beograd,Voždovac opština,Lekino Brdo,44,2 sobe,3/3 sprata,,Podno grejanje,154880,,,
Beograd,Stari Grad opština,Beograd centar,123,4 sobe,5/7 spratova,,Centralno grejanje,419000,Ne,,
Beograd,Stari Grad opština,Beograd centar,55,3 sobe,Prizemlje/2 sprata,,,148500,,,Da
Beograd,Voždovac opština,Braće Jerković,64,2.5 soba,5/6 spratova,Renovirano,Etažno grejanje,175000,Da,,
Beograd,Palilula opština,Padinska Skela,70,3 sobe,2/3 sprata,,Etažno grejanje,51000,,,
Beograd,Palilula opština,Borča,135,4 sobe,3/3 sprata,,Etažno grejanje,255000,,,Da
Beograd,Novi Beograd,Blok 38,77,3.5 soba,8/9 spratova,Renovirano,Centralno grejanje,226000,Da,,Da
Beograd,Zvezdara opština,Mirijevo,50,2.5 soba,Suteren/4 sprata,,Etažno grejanje,83000,Da,,
Beograd,Novi Beograd,Blok 30,76,3 sobe,3/17 spratova,,Centralno grejanje,225000,,,
Beograd,Palilula opština,Karaburma,50,2 sobe,Nisko prizemlje/1 sprat,,Grejanje na struju,70000,,,Da
Beograd,,,58,2.5 soba,Visoko prizemlje/5 spratova,,Centralno grejanje,188500,Da,,Da
Beograd,Palilula opština,Padinska Skela,50,2 sobe,2/4 sprata,,,35000,,,Da
Beograd,Palilula opština,Borča,77,3 sobe,3/3 sprata,,Etažno grejanje,146000,,,Da
Beograd,Zvezdara opština,Mirijevo,72,2.5 soba,4/5 spratova,,Centralno grejanje,147000,Da,,Da
Beograd,Palilula opština,Padinska Skela,39,1 soba,Prizemlje/3 sprata,Renovirano,,32000,,,
Beograd,Vračar,Južni Bulevar,57,2 sobe,1/8 spratova,Renovirano,Centralno grejanje,170000,Da,,Da
Beograd,Zvezdara opština,Vukov Spomenik,77,3.5 soba,Prizemlje/6 spratova,,Centralno grejanje,219000,Da,,
Beograd,Zemun opština,Zemun,140,2.5 soba,6/6 spratova,,Centralno grejanje,253000,Da,,Da
Beograd,Zemun opština,Zemun,85,3 sobe,2/2 sprata,,Etažno grejanje,140000,,,Da
Beograd,Zemun opština,Zemun,90,3.5 soba,1/1 sprat,,Grejanje na struju,125000,,,
Beograd,Palilula opština,Karaburma,87,3 sobe,1/1 sprat,,Centralno grejanje,225000,,,Da
Beograd,Novi Beograd,Blok 23,66,2.5 soba,5/5 spratova,,Centralno grejanje,249900,Da,,
Beograd,Vračar,Kalenić,53,3 sobe,4/4 sprata,Renovirano,Etažno grejanje,204000,,,
Beograd,Zvezdara opština,Vukov Spomenik,102,3 sobe,1/4 sprata,,Centralno grejanje,430000,,,Da
Beograd,Savski Venac,Dedinje,56,2.5 soba,Prizemlje/3 sprata,,Etažno grejanje,215000,Da,,Da
Beograd,Voždovac opština,Lekino Brdo,85,3 sobe,Visoko prizemlje/3 sprata,,Etažno grejanje,215000,Da,,
Beograd,Vračar,Istočni Vračar,163,5 soba,4/9 spratova,,Centralno grejanje,687500,,,Da
Beograd,Vračar,Istočni Vračar,212,4 sobe,9/9 spratova,,Centralno grejanje,1117000,,,Da
Beograd,Vračar,Istočni Vračar,184,4 sobe,6/9 spratova,,Centralno grejanje,795000,,,Da
Beograd,Zemun opština,Zemun,40,1.5 soba,3/3 sprata,,Etažno grejanje,56000,,,
Beograd,Čukarica opština,Čukarica,88,3 sobe,1/5 spratova,,Grejanje na gas,247660,,,Da
Beograd,Vračar,Kalenić,103,4 sobe,3/5 spratova,,,395000,,,Da
Beograd,Vračar,Istočni Vračar,210,5 soba,8/9 spratova,,Centralno grejanje,1010000,,,Da
Beograd,Vračar,Istočni Vračar,210,5 soba,7/9 spratova,,Centralno grejanje,944000,,,Da
Beograd,Vračar,Istočni Vračar,138,4 sobe,9/9 spratova,,Centralno grejanje,668000,,,Da
Beograd,Vračar,Istočni Vračar,142,4 sobe,9/9 spratova,,Centralno grejanje,673000,,,Da
Beograd,Vračar,Istočni Vračar,89,3 sobe,7/9 spratova,,Centralno grejanje,457000,,,Da
Beograd,Vračar,Istočni Vračar,104,3 sobe,8/9 spratova,,Centralno grejanje,522000,,,Da
Beograd,Vračar,Istočni Vračar,94,3 sobe,6/9 spratova,,Centralno grejanje,432000,,,Da
Beograd,Vračar,Crveni Krst Vračar,21,1 soba,Suteren/3 sprata,,Grejanje na struju,67000,,,
Beograd,Novi Beograd,Blok 70,68,2.5 soba,4/14 spratova,,Centralno grejanje,198000,,,
Beograd,Voždovac opština,Lekino Brdo,68,3 sobe,Visoko prizemlje/3 sprata,,Etažno grejanje,280000,,,
Beograd,Zemun opština,Zemun,44,2.5 soba,Prizemlje/4 sprata,,Grejanje na struju,84000,,,
Beograd,Palilula opština,Višnjička Banja,46,2 sobe,1/6 spratova,,Centralno grejanje,122500,Da,,Da
Beograd,Zvezdara opština,Đeram,84,4 sobe,4/6 spratova,,Centralno grejanje,250000,,,Da
Beograd,Zvezdara opština,Đeram,157,4.5 soba,5/6 spratova,,Centralno grejanje,385000,,,Da
Beograd,Voždovac opština,Braće Jerković,60,3 sobe,4/5 spratova,Renovirano,Etažno grejanje,120000,,,
Beograd,Čukarica opština,Sremčica,58,2 sobe,3/4 sprata,,Centralno grejanje,73000,,,Da
Beograd,Vračar,Kalenić,103,4 sobe,3/5 spratova,,,395000,,,Da
Beograd,Voždovac opština,Lekino Brdo,48,2 sobe,2. sprat,,Centralno grejanje,142000,,,Da
Beograd,Novi Beograd,Blok 1 - Fontana,32,1 soba,5/7 spratova,,Centralno grejanje,119500,Da,,
Beograd,Čukarica opština,Čukarica,55,2.5 soba,2/2 sprata,Renovirano,Grejanje na gas,110000,,,
Beograd,Čukarica opština,Sremčica,54,2.5 soba,2/4 sprata,,Grejanje na struju,69000,,,
Beograd,Novi Beograd,Ledine,41,1.5 soba,2/3 sprata,,Etažno grejanje,92000,,,Da
Beograd,Voždovac opština,Banjica,77,3 sobe,5/6 spratova,Renovirano,,199000,Da,,
Beograd,Vračar,Istočni Vračar,93,3 sobe,2/9 spratova,,Centralno grejanje,394500,,,Da
Beograd,Stari Grad opština,Dorćol,80,3 sobe,4/6 spratova,Renovirano,Centralno grejanje,350000,Da,,Da
Beograd,Vračar,Istočni Vračar,94,3 sobe,5/9 spratova,,Centralno grejanje,427500,,,Da
Beograd,Vračar,Istočni Vračar,163,5 soba,7/9 spratova,,Centralno grejanje,725500,,,Da
Beograd,Vračar,Istočni Vračar,93,3 sobe,8/9 spratova,,Centralno grejanje,432000,,,Da
Beograd,Novi Beograd,Blok 24,89,3.5 soba,1/5 spratova,,Centralno grejanje,285000,Da,,
Beograd,Mladenovac opština,Mladenovac centar,52,2 sobe,4/4 sprata,,Centralno grejanje,52000,Da,,Da
Beograd,Zvezdara opština,Učiteljsko Naselje,37,1.5 soba,3/6 spratova,,Etažno grejanje,98050,Da,,Da
Beograd,Savski Venac,Savamala,71,3 sobe,3/4 sprata,,Centralno grejanje,215000,,,Da
Beograd,Zvezdara opština,Cvetkova Pijaca,62,3 sobe,Visoko prizemlje/5 spratova,,Etažno grejanje,180000,,,Da
Beograd,Čukarica opština,Čukarica,58,3.5 soba,1/3 sprata,,Grejanje na struju,107000,,,
Beograd,Rakovica opština,Kanarevo Brdo,56,2 sobe,4/4 sprata,,Centralno grejanje,95000,,,Da
Beograd,Zemun opština,Zemun,55,3 sobe,Nisko prizemlje/3 sprata,,,112000,Da,,
Beograd,Zemun opština,Zemun,83,3.5 soba,1/7 spratova,,Centralno grejanje,305000,,,
Beograd,Čukarica opština,Čukarica,75,3 sobe,3/3 sprata,Renovirano,Grejanje na gas,180000,,,Da
Beograd,Voždovac opština,Medaković,70,2 sobe,6/6 spratova,,Centralno grejanje,105000,,,Da
Beograd,Zvezdara opština,Učiteljsko Naselje,172,2.5 soba,Prizemlje/4 sprata,,Etažno grejanje,320000,,,
Beograd,Novi Beograd,Blok 25 - Arena,45,1.5 soba,5/7 spratova,,Centralno grejanje,198000,Da,,
Beograd,Zemun opština,Zemun,60,3.5 soba,2/2 sprata,,Grejanje na struju,104900,,,Da
Beograd,Čukarica opština,Čukarica,60,3 sobe,3/3 sprata,,,112900,,,
Beograd,Čukarica opština,Čukarica,62,2 sobe,3/3 sprata,,Etažno grejanje,105400,,,
Beograd,Novi Beograd,Blok 67 - Belville,60,3 sobe,3/9 spratova,,Centralno grejanje,235000,Da,,
Beograd,Novi Beograd,Blok 37,62,2.5 soba,Visoko prizemlje/3 sprata,,Centralno grejanje,184000,,,Da
Beograd,Zemun opština,Zemun,52,2 sobe,1/2 sprata,,Etažno grejanje,81000,,,
Beograd,Novi Beograd,Blok 72,58,2 sobe,7/8 spratova,Renovirano,Centralno grejanje,139000,,,
Beograd,Vračar,Istočni Vračar,89,5 soba,2/6 spratova,,Etažno grejanje,285000,Da,,
Beograd,Novi Beograd,Ledine,34,1.5 soba,2/4 sprata,,Etažno grejanje,127000,Da,,
Beograd,Palilula opština,Cvijićeva,70,2.5 soba,2/6 spratova,,Centralno grejanje,179500,Da,,Da
Beograd,Čukarica opština,Čukarica,39,1.5 soba,5/5 spratova,,Centralno grejanje,96000,,,Da
Beograd,Voždovac opština,Voždovac,53,2 sobe,1/4 sprata,,Centralno grejanje,125000,,,
Beograd,Zvezdara opština,Đeram,162,5 soba,3/4 sprata,,Etažno grejanje,285000,,,Da
Beograd,Voždovac opština,Jajinci,,,,,Etažno grejanje,62928,,,Da
Beograd,Voždovac opština,Lekino Brdo,49,2 sobe,1/4 sprata,,Centralno grejanje,162000,,,
Beograd,Zemun opština,Zemun,36,2 sobe,4/4 sprata,,Grejanje na struju,86000,,,
Beograd,Čukarica opština,Čukarica,35,1.5 soba,Visoko prizemlje/4 sprata,,Etažno grejanje,60000,,,Da
Beograd,Čukarica opština,Čukarica,147,3 sobe,4/5 spratova,,Grejanje na gas,441300,,,Da
Beograd,Novi Beograd,Bežanijski Blokovi,75,3.5 soba,7/7 spratova,,Centralno grejanje,165000,Da,,Da
Beograd,Zvezdara opština,Učiteljsko Naselje,48,2.5 soba,2/4 sprata,,,125900,Da,,Da
Beograd,Palilula opština,Karaburma,57,2 sobe,3/5 spratova,,Grejanje na struju,95000,,,
Beograd,Voždovac opština,Medaković,363,8 soba,3/3 sprata,,Grejanje na gas,325000,,,
Beograd,Zvezdara opština,Mirijevo,40,1.5 soba,1/4 sprata,,Etažno grejanje,81689,,,
Beograd,Novi Beograd,Blok 70a,62,2 sobe,6. sprat,,Etažno grejanje,185000,Da,,
Beograd,Zvezdara opština,Veliki Mokri Lug,43,1.5 soba,2/5 spratova,,Etažno grejanje,85000,Da,,Da
Beograd,Čukarica opština,Čukarica,45,2 sobe,6/7 spratova,Renovirano,Centralno grejanje,130000,,,
Beograd,Novi Beograd,Ledine,64,3 sobe,2/3 sprata,,Etažno grejanje,126600,,,Da
Beograd,Voždovac opština,Jajinci,42,2 sobe,Suteren/2 sprata,,Etažno grejanje,75924,,,Da
Beograd,Voždovac opština,Jajinci,,,,,Etažno grejanje,67770,,,Da
Beograd,Savski Venac,Beograd na vodi,54,2 sobe,5/15 spratova,,Etažno grejanje,255888,,,
Beograd,Voždovac opština,Jajinci,38,2 sobe,Prizemlje/2 sprata,,Etažno grejanje,69606,,,Da
Beograd,Voždovac opština,Jajinci,33,2 sobe,1/2 sprata,,Etažno grejanje,59670,,,Da
Beograd,Voždovac opština,Jajinci,,,,,Etažno grejanje,72648,,,Da
Beograd,Voždovac opština,Jajinci,49,3 sobe,Suteren/2 sprata,,Etažno grejanje,89946,,,Da
